step,sim_time_s,motion_frame,reference_joint_pos,actual_joint_pos,policy_action,anchor_position_error,anchor_rotation_error,body_position_error,body_rotation_error,total_reward,total_reward_rate,terminated,truncated,done,reward/motion_global_root_pos,reward/motion_global_root_ori,reward/motion_body_pos,reward/motion_body_ori,reward/motion_body_lin_vel,reward/motion_body_ang_vel,reward/action_rate_l2,reward/joint_limit,reward/self_collisions
10,0.2,10,"[-0.28634941577911377,-0.01088939979672432,0.02158214896917343,0.6177080869674683,-0.3237190842628479,-0.009296243079006672,-0.2978152334690094,-0.028578318655490875,0.004961018916219473,0.6669014692306519,-0.3742847144603729,-0.004763983190059662,0.036445967853069305,-0.019025249406695366,0.09683013707399368,0.17058242857456207,0.18170149624347687,0.0025872925762087107,0.6351439356803894,-0.00011409161379560828,0.0008653130498714745,0.0015615301672369242,0.14810612797737122,-0.18593493103981018,0.00015545992937404662,0.6282106637954712,-0.0018407849129289389,-0.000687930267304182,-0.0024424311704933643]","[-0.4484543800354004,-0.012002741917967796,-0.04636754095554352,0.7208028435707092,-0.36250731348991394,0.007331852801144123,-0.42862439155578613,-0.014725929126143456,-0.024491792544722557,0.6839635968208313,-0.34937784075737,0.013184625655412674,0.0005384830292314291,-0.024268563836812973,-0.03100578673183918,0.2656179964542389,0.20774030685424805,-0.06222110614180565,0.5237586498260498,-0.12890955805778503,-0.016790930181741714,0.0644587054848671,0.16838835179805756,-0.1918315887451172,-0.011574530974030495,0.6020355820655823,0.04428656026721001,-0.052140429615974426,0.11171277612447739]","[0.16227827966213226,0.5862987041473389,-0.5887368321418762,-0.7043251991271973,0.7386645078659058,-0.08990240097045898,-0.35902562737464905,-0.2169399857521057,0.0009162770584225655,0.07402275502681732,0.019819170236587524,0.007541472092270851,0.030423041433095932,0.83278489112854,-0.26181721687316895,0.11111494898796082,0.06930413097143173,-0.11059080064296722,-0.35269173979759216,-0.2626909613609314,-0.7838133573532104,0.8729803562164307,-0.08589701354503632,-0.2562360167503357,-0.11597621440887451,-0.12301667034626007,0.11705949157476425,-0.9279435276985168,1.71841299533844]",0.013511484488844872,0.04370191693305969,0.014492372050881386,0.065464086830616,0.09841645509004593,4.9208227545022964,0,0,0,0.4989840090274811,0.49443578720092773,0.9972590804100037,0.9676526188850403,0.9937523007392883,0.9797925353050232,-0.011053425259888172,-0.0,-0.0
11,0.22,11,"[-0.2778664827346802,-0.012139489874243736,0.026397084817290306,0.613193154335022,-0.3219080865383148,-0.00944280344992876,-0.2927664518356323,-0.030600586906075478,0.008560217916965485,0.6668577790260315,-0.3745076358318329,-0.0054883756674826145,0.03832118585705757,-0.021215930581092834,0.1080097109079361,0.16987459361553192,0.1773427128791809,0.0017009261064231396,0.6402895450592041,-0.00010689071496017277,0.0013451289851218462,0.0018575717695057392,0.14578376710414886,-0.181034117937088,0.001564938691444695,0.6326742172241211,-0.002107700565829873,-0.0002412931644357741,-0.0026907287538051605]","[-0.43906158208847046,-0.013272317126393318,-0.04079838842153549,0.7060608863830566,-0.35765883326530457,0.004691591486334801,-0.42397889494895935,-0.024081503972411156,-0.028709731996059418,0.6763696670532227,-0.34300675988197327,0.018034353852272034,0.0005008257576264441,-0.03411473333835602,-0.02485920675098896,0.26614052057266235,0.20877046883106232,-0.060815319418907166,0.5347517728805542,-0.12785792350769043,-0.028403926640748978,0.06469088047742844,0.1602061688899994,-0.1851593554019928,-0.010051864199340343,0.6075448989868164,0.04320181906223297,-0.05527225881814957,0.11404634267091751]","[0.1479998677968979,0.5550401210784912,-0.566133439540863,-0.743469774723053,0.8120288848876953,-0.06225660443305969,-0.2979797124862671,-0.22222363948822021,0.0087473439052701,-0.04842493683099747,0.033901385962963104,0.013888919726014137,0.03376162424683571,0.8426066637039185,-0.2005571573972702,0.15917950868606567,0.06962109357118607,-0.1262340545654297,-0.32322779297828674,-0.2662808299064636,-0.9995803236961365,0.8480002880096436,-0.12473270297050476,-0.22857308387756348,-0.10679666697978973,-0.12695173919200897,0.10621573776006699,-0.9594360589981079,1.705542802810669]",0.012898094952106476,0.049251802265644073,0.014790993183851242,0.06588089466094971,0.09855320304632187,4.9276601523160934,0,0,0,0.49907761812210083,0.4927089512348175,0.9971805810928345,0.9668923616409302,0.9957212805747986,0.9847334623336792,-0.008654271252453327,-0.0,-0.0
12,0.24,12,"[-0.26819825172424316,-0.01257313508540392,0.031069453805685043,0.6053524017333984,-0.3227236866950989,-0.009790361858904362,-0.2872818112373352,-0.03222883492708206,0.011489699594676495,0.6646490097045898,-0.37515586614608765,-0.006775941699743271,0.03975480794906616,-0.02272646874189377,0.11623349040746689,0.1709281951189041,0.17277218401432037,0.0004437431925907731,0.6442700028419495,-9.116405999520794e-05,0.0016474409494549036,0.0020847024861723185,0.14554747939109802,-0.17610447108745575,0.0032929033041000366,0.6358588337898254,-0.002351042116060853,8.80578966189205e-07,-0.0028655906207859516]","[-0.4263157546520233,-0.013691624626517296,-0.03806450217962265,0.6876670122146606,-0.3508005738258362,0.0028788968920707703,-0.41346949338912964,-0.02985287643969059,-0.03238851949572563,0.6611769795417786,-0.34001603722572327,0.021883687004446983,-0.00019985955441370606,-0.03943833336234093,-0.017579004168510437,0.2668971121311188,0.20799650251865387,-0.06195278838276863,0.5439634323120117,-0.12775851786136627,-0.04090188443660736,0.06466440856456757,0.15405471622943878,-0.179170161485672,-0.008865932933986187,0.6125587224960327,0.04065511375665665,-0.05784371495246887,0.11531682312488556]","[0.17474927008152008,0.5201295614242554,-0.5139557719230652,-0.7628431916236877,0.8989008665084839,-0.04290977120399475,-0.2799442410469055,-0.23555834591388702,0.00862171221524477,-0.20022915303707123,0.02240145206451416,0.017552951350808144,0.028736773878335953,0.8465471267700195,-0.1358654797077179,0.18166232109069824,0.06978324055671692,-0.14060929417610168,-0.3148048222064972,-0.27150964736938477,-1.1917659044265747,0.8453145027160645,-0.1447369009256363,-0.2105056494474411,-0.10370779037475586,-0.1196078509092331,0.0918075442314148,-0.9754575490951538,1.6905707120895386]",0.012032690457999706,0.05217745527625084,0.014938322827219963,0.06650350242853165,0.09861866384744644,4.930933192372322,0,0,0,0.49920257925987244,0.49160006642341614,0.9971585869789124,0.9661841988563538,0.9954278469085693,0.9893702268600464,-0.008010371588170528,-0.0,-0.0
13,0.26,13,"[-0.2566109597682953,-0.011998775415122509,0.03554607182741165,0.5930052995681763,-0.326751172542572,-0.00991333369165659,-0.2817937731742859,-0.03334321454167366,0.013403601944446564,0.6604347825050354,-0.3754306435585022,-0.008604375645518303,0.04096626490354538,-0.023140037432312965,0.12150336056947708,0.17374210059642792,0.16789370775222778,-0.0010792711982503533,0.6469746232032776,-7.171445759013295e-05,0.001659272937104106,0.002323911292478442,0.14722506701946259,-0.17150360345840454,0.0052969250828027725,0.6376546025276184,-0.002671490190550685,-3.470946103334427e-05,-0.0030460325069725513]","[-0.4105931222438812,-0.013096961192786694,-0.03699025511741638,0.664790153503418,-0.3399757742881775,0.005124266259372234,-0.3995148837566376,-0.03337348625063896,-0.037306997925043106,0.6411417722702026,-0.3293485939502716,0.02279375120997429,-0.0010785948252305388,-0.04052741080522537,-0.009326140396296978,0.26837170124053955,0.20526695251464844,-0.06504818052053452,0.5503103137016296,-0.1283506155014038,-0.053966082632541656,0.06451176851987839,0.14909489452838898,-0.1742819994688034,-0.007986570708453655,0.6177566051483154,0.03707955777645111,-0.05994313210248947,0.1158827468752861]","[0.22358353435993195,0.47577372193336487,-0.4379531443119049,-0.7607582807540894,0.9792535901069641,-0.03233986347913742,-0.27189090847969055,-0.25516411662101746,0.0014287279918789864,-0.3604300618171692,0.022659949958324432,0.03161685913801193,0.0158860944211483,0.8109406232833862,-0.09067228436470032,0.19799339771270752,0.07271440327167511,-0.14937438070774078,-0.30853962898254395,-0.27657562494277954,-1.3789820671081543,0.8450933694839478,-0.15021710097789764,-0.20164600014686584,-0.1040785163640976,-0.09911514818668365,0.07831402868032455,-0.9784088134765625,1.6741318702697754]",0.01100231520831585,0.0524984635412693,0.014888066798448563,0.06789736449718475,0.09855613112449646,4.927806556224823,0,0,0,0.49934494495391846,0.49129071831703186,0.9972231388092041,0.965398907661438,0.9931658506393433,0.989682674407959,-0.008299644105136395,-0.0,-0.0
14,0.28,14,"[-0.2450464367866516,-0.010897677391767502,0.03944629430770874,0.5779297947883606,-0.33307865262031555,-0.00997039582580328,-0.2768804430961609,-0.03419673442840576,0.01409551128745079,0.655035674571991,-0.3766462802886963,-0.010615401901304722,0.04158227890729904,-0.022663669660687447,0.12391707301139832,0.1777479648590088,0.16289547085762024,-0.00282844970934093,0.6486325263977051,-5.575461909756996e-05,0.0014895482454448938,0.0025003724731504917,0.15042713284492493,-0.167221799492836,0.007334968075156212,0.6383829712867737,-0.002977367490530014,-0.00029428047128021717,-0.003185574896633625]","[-0.39369603991508484,-0.01197301596403122,-0.037512168288230896,0.6388769149780273,-0.3288513720035553,0.00274885562248528,-0.3833489716053009,-0.0355813130736351,-0.04263576492667198,0.6168765425682068,-0.3171430826187134,0.02275627665221691,-0.002476839581504464,-0.03833029791712761,-0.001346501288935542,0.27085980772972107,0.20077668130397797,-0.06912701576948166,0.5539032816886902,-0.12939323484897614,-0.0674649104475975,0.06409616023302078,0.14542104303836823,-0.17066718637943268,-0.007472386118024588,0.6229580044746399,0.03328883275389671,-0.061557237058877945,0.11607394367456436]","[0.25988736748695374,0.4179183542728424,-0.3476255536079407,-0.7347084879875183,1.050496220588684,-0.02337535470724106,-0.25605252385139465,-0.2621105909347534,-0.01251595001667738,-0.5146650671958923,0.027870744466781616,0.0418892577290535,-0.0047826580703258514,0.7421622276306152,-0.06355853378772736,0.2079092264175415,0.07998645305633545,-0.14920367300510406,-0.30002090334892273,-0.28157490491867065,-1.5582044124603271,0.8389033079147339,-0.14100953936576843,-0.1966446042060852,-0.10680907964706421,-0.08372466266155243,0.06972453743219376,-0.9824976921081543,1.6630855798721313]",0.010090255178511143,0.05055541172623634,0.014802150428295135,0.06941531598567963,0.09845662117004395,4.922831058502197,0,0,0,0.4994669556617737,0.4917467534542084,0.997308611869812,0.9645829796791077,0.9896782040596008,0.9882416725158691,-0.008194065652787685,-0.0,-0.0
15,0.3,15,"[-0.233872190117836,-0.009794756770133972,0.042350511997938156,0.5608830451965332,-0.3382036089897156,-0.009967763908207417,-0.27281689643859863,-0.03451697155833244,0.013481426052749157,0.6487779021263123,-0.37626922130584717,-0.012765781953930855,0.04155159741640091,-0.021527646109461784,0.12461571395397186,0.18241871893405914,0.15783904492855072,-0.004625019617378712,0.6494682431221008,-8.114643424050882e-05,0.0010894672013819218,0.0026943001430481672,0.15452004969120026,-0.16325311362743378,0.009349864907562733,0.6382961273193359,-0.003334979759529233,-0.0008276100270450115,-0.0033441095147281885]","[-0.37730109691619873,-0.010507824830710888,-0.03866034373641014,0.611496090888977,-0.3159581124782562,-0.00028984935488551855,-0.3663986921310425,-0.03671488165855408,-0.04819981008768082,0.5893298983573914,-0.30374401807785034,0.02166895568370819,-0.004444075282663107,-0.03332524374127388,0.0058960639871656895,0.27414625883102417,0.1948363184928894,-0.07319998741149902,0.5551588535308838,-0.13068895041942596,-0.08080793917179108,0.06328542530536652,0.14305487275123596,-0.1687656193971634,-0.007123562972992659,0.6273183226585388,0.029739104211330414,-0.06304581463336945,0.11595608294010162]","[0.2808762192726135,0.35331273078918457,-0.26344236731529236,-0.6991532444953918,1.1002765893936157,-0.01772269234061241,-0.21871036291122437,-0.25461703538894653,-0.03568397834897041,-0.6498586535453796,0.058690547943115234,0.04906854033470154,-0.02470894530415535,0.638561487197876,-0.05526787415146828,0.21376335620880127,0.08840548992156982,-0.14367924630641937,-0.2915817201137543,-0.28616929054260254,-1.703635573387146,0.8220272064208984,-0.1294969618320465,-0.19666483998298645,-0.1076137125492096,-0.07578445971012115,0.06358306854963303,-1.0026682615280151,1.6477699279785156]",0.009536477737128735,0.04667746275663376,0.014845614321529865,0.0709533765912056,0.09844228625297546,4.922114312648773,0,0,0,0.4995410442352295,0.49280261993408203,0.99733567237854,0.9635730385780334,0.9874415397644043,0.9884682297706604,-0.007047879509627819,-0.0,-0.0
16,0.32,16,"[-0.22427593171596527,-0.009108759462833405,0.044574085623025894,0.5438815355300903,-0.3409602642059326,-0.009822855703532696,-0.2695934772491455,-0.03470883145928383,0.012005024589598179,0.6425778269767761,-0.3754616379737854,-0.014685728587210178,0.04094734787940979,-0.020453069359064102,0.1243189126253128,0.1871228665113449,0.15303784608840942,-0.006417055148631334,0.6497979760169983,-0.00011981291027041152,0.0005925503792241216,0.002848168136551976,0.15900102257728577,-0.15936385095119476,0.011204719543457031,0.6378851532936096,-0.0036685296799987555,-0.001490430673584342,-0.0034946398809552193]","[-0.3622954189777374,-0.008890717290341854,-0.040283530950546265,0.5847365260124207,-0.30294889211654663,-0.0013405627105385065,-0.3496999740600586,-0.03668668866157532,-0.05356850102543831,0.5602195858955383,-0.2896324396133423,0.018504060804843903,-0.006923499517142773,-0.02619999088346958,0.012530218809843063,0.2777191400527954,0.18820011615753174,-0.07686033844947815,0.5545575618743896,-0.13240660727024078,-0.09323925524950027,0.06213837489485741,0.1418297290802002,-0.1686442494392395,-0.00691739097237587,0.6304507255554199,0.026549961417913437,-0.06479527056217194,0.1154269278049469]","[0.29516610503196716,0.2913871705532074,-0.18716558814048767,-0.6660948395729065,1.1087117195129395,-0.028393998742103577,-0.16657233238220215,-0.23909665644168854,-0.06367567181587219,-0.7551406025886536,0.12376847118139267,0.05468692630529404,-0.04070284590125084,0.517577052116394,-0.06813468039035797,0.21489959955215454,0.09891504049301147,-0.1380499303340912,-0.2875491976737976,-0.29320788383483887,-1.8145453929901123,0.801488995552063,-0.11863058805465698,-0.19836656749248505,-0.10836504399776459,-0.07499933242797852,0.0586204007267952,-1.0404154062271118,1.6223351955413818]",0.009352036751806736,0.041446611285209656,0.015079686418175697,0.07255133986473083,0.09847382456064224,4.923691228032112,0,0,0,0.4995673894882202,0.49421942234039307,0.9972706437110901,0.9621946215629578,0.987113356590271,0.9893695712089539,-0.006043797824531794,-0.0,-0.0
17,0.34,17,"[-0.21640869975090027,-0.008728907443583012,0.04612451046705246,0.5277937650680542,-0.3405075967311859,-0.009237120859324932,-0.26632121205329895,-0.03468203917145729,0.009308078326284885,0.6349622011184692,-0.3724900782108307,-0.016879884526133537,0.039500996470451355,-0.019182832911610603,0.12393826246261597,0.19140295684337616,0.1483204960823059,-0.008116425015032291,0.6497549414634705,-0.0002109720662701875,-1.344131123914849e-05,0.0030527703929692507,0.16352127492427826,-0.15583737194538116,0.012930558994412422,0.6369962692260742,-0.004084559623152018,-0.002332595642656088,-0.0036896599922329187]","[-0.34932512044906616,-0.006901875138282776,-0.04249501973390579,0.5601939558982849,-0.29092445969581604,-0.002618183847516775,-0.3342885375022888,-0.03515087068080902,-0.057608626782894135,0.5321308374404907,-0.27654314041137695,0.017442410811781883,-0.009909067302942276,-0.017635148018598557,0.01868952438235283,0.28090259432792664,0.18170741200447083,-0.08005434274673462,0.5527579188346863,-0.13473860919475555,-0.10423318296670914,0.06081216409802437,0.14174610376358032,-0.17010566592216492,-0.006916629616171122,0.6321465373039246,0.023925304412841797,-0.06694802641868591,0.11443941295146942]","[0.30187657475471497,0.2252867966890335,-0.1232951283454895,-0.6370559930801392,1.0851079225540161,-0.04760599136352539,-0.1138237714767456,-0.21681977808475494,-0.09090188890695572,-0.8324266672134399,0.1998031735420227,0.05447724461555481,-0.04965891316533089,0.40158507227897644,-0.08996021747589111,0.21614637970924377,0.10926901549100876,-0.1336444914340973,-0.2858251631259918,-0.3027266263961792,-1.8952924013137817,0.7833409309387207,-0.1100408136844635,-0.1991966962814331,-0.10740217566490173,-0.08198621869087219,0.05627327412366867,-1.088444471359253,1.5927963256835938]",0.009385901503264904,0.035844869911670685,0.01545841433107853,0.07397916167974472,0.09854216873645782,4.927108436822891,0,0,0,0.49956434965133667,0.49561941623687744,0.997131884098053,0.9606435894966125,0.9882579445838928,0.9909341931343079,-0.005042855627834797,-0.0,-0.0
18,0.36,18,"[-0.21007628738880157,-0.008703450672328472,0.04739951342344284,0.5132526755332947,-0.33795976638793945,-0.008477136492729187,-0.2634785771369934,-0.034433819353580475,0.00609175069257617,0.6272158622741699,-0.36924558877944946,-0.018912147730588913,0.03775617480278015,-0.018077386543154716,0.12358414381742477,0.19512154161930084,0.14386674761772156,-0.009739046916365623,0.64942467212677,-0.000311936775688082,-0.0006339811952784657,0.0032370390836149454,0.16789557039737701,-0.15260760486125946,0.014498397707939148,0.6359138488769531,-0.004480385687202215,-0.0032127148006111383,-0.0038734618574380875]","[-0.33905792236328125,-0.00479285791516304,-0.04472171142697334,0.538959801197052,-0.280374675989151,-0.0040160855278372765,-0.3213661015033722,-0.033118270337581635,-0.06096775457262993,0.5067566633224487,-0.26469334959983826,0.016897978261113167,-0.012720106169581413,-0.008754037320613861,0.023921512067317963,0.2833469808101654,0.17617559432983398,-0.08302824944257736,0.5501502752304077,-0.1376459300518036,-0.11350349336862564,0.05948799476027489,0.14302463829517365,-0.17273347079753876,-0.007332563865929842,0.6323068737983704,0.022055115550756454,-0.06954129785299301,0.11303668469190598]","[0.30789047479629517,0.1599283665418625,-0.07713638991117477,-0.6154239177703857,1.035014271736145,-0.07183096557855606,-0.08449604362249374,-0.18894129991531372,-0.11546643823385239,-0.8778913021087646,0.2641746699810028,0.048464447259902954,-0.05015727877616882,0.3146352767944336,-0.11342127621173859,0.21880555152893066,0.11574805527925491,-0.13514286279678345,-0.28555014729499817,-0.3128262460231781,-1.947049856185913,0.7686535120010376,-0.10375243425369263,-0.1946239024400711,-0.10678845643997192,-0.09198857843875885,0.056686073541641235,-1.1405385732650757,1.5610390901565552]",0.009443964809179306,0.03041192889213562,0.01585499756038189,0.07534968107938766,0.09862067550420761,4.9310337752103806,0,0,0,0.4995521306991577,0.4968279004096985,0.9969631433486938,0.9588906764984131,0.9898872375488281,0.9922658801078796,-0.003353253472596407,-0.0,-0.0
19,0.38,19,"[-0.20617076754570007,-0.0084371417760849,0.04751356318593025,0.5017684102058411,-0.334390252828598,-0.007375540677458048,-0.262185662984848,-0.033813174813985825,0.001426664530299604,0.6197301745414734,-0.3637002408504486,-0.021125594154000282,0.03543310984969139,-0.016152678057551384,0.12311350554227829,0.19807343184947968,0.13938090205192566,-0.011293328367173672,0.6486160755157471,-0.0005210943636484444,-0.0013002277119085193,0.003457125509157777,0.1722080409526825,-0.15022189915180206,0.015915580093860626,0.6341381072998047,-0.0049215140752494335,-0.004277663305401802,-0.004050892312079668]","[-0.3316632807254791,-0.002812003716826439,-0.04650510847568512,0.5215325355529785,-0.2717069387435913,-0.005474514793604612,-0.31179654598236084,-0.031138615682721138,-0.06363748013973236,0.4857449233531952,-0.254680871963501,0.016168178990483284,-0.01492761168628931,-0.0004869478289037943,0.027999738231301308,0.28474727272987366,0.17201659083366394,-0.08574556559324265,0.5473631620407104,-0.1407996267080307,-0.1209445670247078,0.05824989825487137,0.14552688598632812,-0.17602390050888062,-0.008201702497899532,0.6313767433166504,0.021033311262726784,-0.0725056380033493,0.11126356571912766]","[0.3145095705986023,0.10569848120212555,-0.052530258893966675,-0.6115236282348633,0.9829725623130798,-0.09128326922655106,-0.07545231282711029,-0.15879760682582855,-0.13704057037830353,-0.8976523876190186,0.3060615658760071,0.03923045098781586,-0.04793282225728035,0.2614685595035553,-0.13294832408428192,0.2186293601989746,0.11456093937158585,-0.13981874287128448,-0.28543558716773987,-0.32109585404396057,-1.9744526147842407,0.7551323175430298,-0.0967528223991394,-0.1901981234550476,-0.10595293343067169,-0.10265156626701355,0.05936840921640396,-1.1942698955535889,1.5278010368347168]",0.009482446126639843,0.025584792718291283,0.016200480982661247,0.07610563188791275,0.09868896007537842,4.934448003768921,0,0,0,0.49953851103782654,0.4977610111236572,0.9967982769012451,0.9575815796852112,0.9913651347160339,0.9932830929756165,-0.0018798642558977008,-0.0,-0.0
20,0.4,20,"[-0.2034006118774414,-0.00810573436319828,0.04699551686644554,0.4927271604537964,-0.3302498757839203,-0.006105814129114151,-0.2620721459388733,-0.032890770584344864,-0.0038104380946606398,0.6132044792175293,-0.35773560404777527,-0.023068342357873917,0.03307345137000084,-0.01396194752305746,0.12302525341510773,0.20018982887268066,0.13510170578956604,-0.012759084813296795,0.6474560499191284,-0.0007457645842805505,-0.0019851515535265207,0.00365809234790504,0.17615404725074768,-0.14847232401371002,0.017127059400081635,0.6321702003479004,-0.005333025008440018,-0.00538437208160758,-0.004204493947327137]","[-0.3266945779323578,-0.001209096284583211,-0.04778492450714111,0.5077341794967651,-0.26498618721961975,-0.00695824483409524,-0.3055989742279053,-0.029560374096035957,-0.06565757840871811,0.46998825669288635,-0.24710819125175476,0.015086701139807701,-0.016615476459264755,0.006601732224225998,0.031153682619333267,0.2848520576953888,0.16925233602523804,-0.08803478628396988,0.5449707508087158,-0.14396242797374725,-0.12655438482761383,0.05712846294045448,0.14893272519111633,-0.17962320148944855,-0.00925016961991787,0.629792332649231,0.02085842750966549,-0.07568015158176422,0.10915424674749374]","[0.3305579423904419,0.07465451955795288,-0.04553055390715599,-0.6184214353561401,0.938755214214325,-0.10370787978172302,-0.08829556405544281,-0.13364733755588531,-0.15914401412010193,-0.8973156809806824,0.31734421849250793,0.02907983399927616,-0.047311458736658096,0.2383899837732315,-0.14427970349788666,0.21339073777198792,0.10625021159648895,-0.1466650515794754,-0.28580155968666077,-0.32805776596069336,-1.9831982851028442,0.7413501739501953,-0.08816799521446228,-0.18997162580490112,-0.1042795181274414,-0.11344440281391144,0.06383064389228821,-1.246658205986023,1.4917023181915283]",0.0094646867364645,0.02147829346358776,0.01643134467303753,0.07638170570135117,0.09873899817466736,4.936949908733368,0,0,0,0.4995296597480774,0.49844133853912354,0.9966656565666199,0.9567302465438843,0.9927262663841248,0.9938890933990479,-0.0010324318427592516,-0.0,-0.0
21,0.42,21,"[-0.20249538123607635,-0.007568433415144682,0.04556848853826523,0.48662900924682617,-0.3265070617198944,-0.004633104428648949,-0.2623118460178375,-0.03243483603000641,-0.010746254585683346,0.6060437560081482,-0.35064107179641724,-0.025533296167850494,0.030223825946450233,-0.011084320954978466,0.12312506884336472,0.20132042467594147,0.1308237463235855,-0.01413161400705576,0.6457876563072205,-0.0011397304479032755,-0.0026404927484691143,0.0038657793775200844,0.17984534800052643,-0.14771611988544464,0.01813613809645176,0.6296454071998596,-0.0058609964326024055,-0.006640968844294548,-0.004380390979349613]","[-0.3234023153781891,-0.00014494909555651248,-0.04881889000535011,0.49696576595306396,-0.259980171918869,-0.00846404954791069,-0.3021213710308075,-0.028584592044353485,-0.0673307403922081,0.4594355523586273,-0.24225585162639618,0.013688402250409126,-0.018092811107635498,0.012327340431511402,0.03383916988968849,0.2834709584712982,0.1676434874534607,-0.08982959389686584,0.5433793067932129,-0.14694376289844513,-0.1304849535226822,0.05615440011024475,0.15298114717006683,-0.1833612620830536,-0.01008992362767458,0.6278201937675476,0.021523717790842056,-0.07890772074460983,0.10677560418844223]","[0.3587040901184082,0.0635780468583107,-0.05166018009185791,-0.6309977769851685,0.9108555912971497,-0.10872027277946472,-0.11984973400831223,-0.11713173985481262,-0.1837465465068817,-0.8918148875236511,0.3007999658584595,0.01906677521765232,-0.0472150482237339,0.23628143966197968,-0.14595362544059753,0.20457884669303894,0.09267062693834305,-0.15490370988845825,-0.2858733832836151,-0.3333899974822998,-1.9809190034866333,0.7291033267974854,-0.07860365509986877,-0.19365116953849792,-0.1005953848361969,-0.12389148771762848,0.07015889137983322,-1.294756531715393,1.4548156261444092]",0.00946817547082901,0.018534066155552864,0.016506437212228775,0.07604029774665833,0.09876427799463272,4.938213899731636,0,0,0,0.49952006340026855,0.49886441230773926,0.9965986013412476,0.9566588401794434,0.993694007396698,0.9937434196472168,-0.0008654750417917967,-0.0,-0.0
